finding,severity,target,remediation,tools_used,cvss,signature,novel
WebGoat WebWolf Integration Leaks Internal Loopback Service URL,low,OWASP WebGoat / WebWolf integration on Apache Tomcat:8080,Configure WebGoat to redirect only to the public WebWolf origin and avoid exposing internal loopback addresses or username handoff parameters.,,3.7,T1590.002,no
WebGoat Serves Obsolete jQuery 2.1.4 and jQuery UI 1.10.3 Libraries,medium,OWASP WebGoat 2025.3 static JavaScript on Apache Tomcat:8080,Remove intentionally vulnerable aliases from production builds and upgrade jQuery to 3.7.1+ and jQuery UI to 1.13.3+.,,6.1,"CVE-2019-11358, CVE-2020-11022, CVE-2020-11023",no
Reachable DOM XSS Sink in WebGoat Fragment Test Route,medium,OWASP WebGoat 2025.3 Backbone frontend on Apache Tomcat:8080,Replace .html() with .text() or sanitize fragment-derived values with a strict HTML sanitizer before insertion.,,6.1,"T1189, T1059.007",no
Unauthenticated Spring Boot Actuator Env and ConfigProps Disclosure Still Present,medium,OWASP WebGoat 2025.3 Spring Boot Actuator on Apache Tomcat:8080,Restrict actuator endpoints to authenticated administrators and expose only required health probes.,,5.3,"T1082, T1552.002",no
Host Header Injection Controls Absolute Redirect Locations on WebGoat and WebWolf,medium,OWASP WebGoat/WebWolf on Apache Tomcat:8080,Reject unapproved Host headers at the reverse proxy/application boundary and prefer relative redirects or a configured canonical external URL.,,6.1,"T1189, T1557",no
WebWolf File Upload CSRF Creates Files in Victim Account,medium,OWASP WebWolf / Spring Security on Apache Tomcat 10.1.36,Require CSRF tokens on multipart upload endpoints and set SameSite=Lax/Strict on WEBWOLFSESSION cookies.,,6.5,"T1185, T1105",no
WebGoat WebWolf Bridge Leaks Internal Loopback URL and Username in Redirect,low,OWASP WebGoat/WebWolf 2025.3 Cross-Service Integration on Apache Tomcat 10.1.36,Avoid absolute loopback redirects and remove usernames from redirect query parameters; use configured public URLs and server-side identity propagation.,,3.7,"T1082, T1580",no
WebGoat and WebWolf Login CSRF Enables Session Swapping,medium,OWASP WebGoat/WebWolf 2025.3 / Spring Security on Apache Tomcat 10.1.36,Require CSRF tokens on login POSTs and validate Origin/Referer; set SameSite=Lax/Strict on session cookies.,,5.4,"T1185, T1550.004",no
Constrained Server-Side Request Forgery in WebGoat SSRF Lesson Allows Outbound HTTP Fetch,medium,OWASP WebGoat 2025.3 SSRF Lesson on Apache Tomcat:8080,Disable the SSRF lesson in production-like deployments and enforce strict scheme/host allowlists with DNS pinning and no response reflection for any URL-fetching feature.,,5.4,"T1190, T1090",no
WebGoat and WebWolf Logout CSRF Allows Forced Session Termination,low,OWASP WebGoat/WebWolf 2025.3 / Spring Security on Apache Tomcat 10.1.36,Require a valid CSRF token for logout and disable GET-based logout; set SameSite cookies as defense-in-depth.,,3.5,"T1539, T1185",no
Unauthenticated Spring Boot Actuator Environment Exposure,medium,OWASP WebGoat 2025.3 / Spring Boot Actuator on Apache Tomcat 10.1.36,Restrict actuator endpoints to authenticated administrators or bind them to a private management interface.,,5.3,"T1082, T1590.002",no
Unauthenticated Spring Boot Actuator Health Leaks Database and Filesystem Metadata,medium,OWASP WebGoat 2025.3 / Spring Boot Actuator on Apache Tomcat 10.1.36,Disable detailed health output for unauthenticated users and protect actuator health with Spring Security.,,5.3,"T1082, T1590.004",no
Unauthenticated Spring Boot Actuator ConfigProps Exposure,medium,OWASP WebGoat 2025.3 / Spring Boot Actuator on Apache Tomcat 10.1.36,Disable configprops exposure or require administrative authentication for all actuator endpoints.,,5.3,"T1082, T1590.004",no
Unauthenticated Spring Boot Actuator Discovery Index Reveals Management Endpoints,medium,OWASP WebGoat 2025.3 / Spring Boot Actuator on Apache Tomcat 10.1.36,Disable actuator discovery or expose only minimal endpoints to authenticated users.,,5.3,"T1590.002, T1082",no
WebGoat Serves Obsolete jQuery 2.1.4,low,OWASP WebGoat static JavaScript / jQuery 2.1.4,Upgrade jQuery to a currently supported 3.x release and regression-test existing UI code.,,3.7,CVE-2015-9251,no
WebGoat Serves Obsolete jQuery UI 1.10.3,low,OWASP WebGoat static JavaScript / jQuery UI 1.10.3,Upgrade jQuery UI to a fixed 1.13.x release or remove unused UI widgets.,,3.7,"CVE-2016-7103, CVE-2021-41182, CVE-2021-41183",no
WebGoat and WebWolf Session Cookies Missing Secure and SameSite Flags,medium,OWASP WebGoat/WebWolf on Apache Tomcat 10.1.36,"Enable HTTPS, set Secure and SameSite on session cookies, and disable URL-based session tracking.",,5.4,"T1539, T1550.004",no
Public WebGoat Self-Registration Without CSRF Creates Usable Accounts,medium,OWASP WebGoat 2025.3 Authentication/Registration Workflow:8080,Add CSRF protection and anti-automation controls to registration POSTs.,,5.4,"T1136, T1078.003",no
JWT Voting Lesson Accepts HS512 Tokens Signed With Weak Hard-Coded Secret 'victory',medium,OWASP WebGoat 2025.3 JWTVotesEndpoint:8080,Replace the hard-coded JWT HMAC secret with a high-entropy rotated secret and enforce strict claim validation.,,6.5,"T1552.002, T1606, T1550.001",no
JWT Voting Lesson Accepts Forged alg=none Admin Token,medium,OWASP WebGoat 2025.3 JWTVotesEndpoint:8080,Reject unsigned JWTs and enforce an allowlist of expected signing algorithms during JWT decoding.,,6.5,"T1550.001, T1606",no
Missing Function-Level Access Control on Hidden Menu Completion Endpoint,medium,OWASP WebGoat 2025.3 Missing Function Access Control Lesson:8080,Apply server-side authorization checks to hidden/admin functions and do not trust client-supplied hidden menu values.,,6.5,"T1190, T1078.003",no
Authenticated WebGoat Error Responses Disclose Full Java Stack Traces,medium,OWASP WebGoat 2025.3 / Spring Boot on Apache Tomcat 10.1.36,Disable stack traces in HTTP error responses and return generic error messages to clients.,,5.3,T1082,no
WebGoat Login Page Lacks Anti-Framing Protections,low,OWASP WebGoat 2025.3 Web UI:8080,Send X-Frame-Options: DENY or CSP frame-ancestors 'none' on sensitive pages.,,3.1,T1189,no
WebWolf Allows Authenticated Arbitrary HTML File Upload and Direct Serving,medium,OWASP WebWolf File Upload on Apache Tomcat 10.1.36,"Restrict upload content types/extensions, store outside the web root, and serve user uploads as attachments with nosniff.",,6.1,"T1105, T1189",no
WebWolf Uploaded Files Are Public and Cross-User Accessible by Username/Filename,high,OWASP WebWolf / Spring Security on Apache Tomcat 10.1.36,Require authentication and enforce ownership checks before serving uploaded files; avoid exposing usernames and raw filenames as authorization selectors.,,7.5,"T1005, T1213",no
Authenticated WebWolf Error Responses Disclose Full Java/Spring Stack Traces,medium,OWASP WebWolf / Spring Boot on Apache Tomcat 10.1.36,Disable stack traces in HTTP error responses and return generic error bodies for WebWolf errors.,,5.3,T1082,no
WebWolf Uploaded Files Are Public and Cross-User Accessible by Username/Filename,high,OWASP WebWolf / Spring Security on Apache Tomcat 10.1.36,Require authentication and enforce ownership checks before serving uploaded files; avoid exposing usernames and raw filenames as authorization selectors.,,7.5,"T1005, T1213",no
WebGoat and WebWolf Logout CSRF Allows Forced Session Termination,low,OWASP WebGoat/WebWolf 2025.3 / Spring Security on Apache Tomcat 10.1.36,Require a valid CSRF token for logout and disable GET-based logout; set SameSite cookies as defense-in-depth.,,3.5,"T1539, T1185",no
JWT JKU Header Drives Server-Side JWKS Fetch and Leaks Fetch Errors,medium,OWASP WebGoat 2025.3 JWT JKU Lesson on Apache Tomcat:8080,Never fetch JWKS from arbitrary JWT header URLs; pin trusted issuers/JWKS endpoints and return generic validation errors without reflecting fetch exceptions.,,6.5,"T1552.002, T1190",no
JWT JKU Endpoint Enables Authenticated Internal URL Probing via JWKS Error Oracle,high,OWASP WebGoat 2025.3 JWT JKU Lesson on Apache Tomcat:8080,"Disable arbitrary JKU resolution; pin JWKS URLs to trusted issuers, block link-local/loopback/private address resolution, and suppress URL-specific exception messages.",,7.1,"T1190, T1090, T1590.002",no
WebGoat session cookies are still weakly scoped: unauthenticated redirects issue JSESSIONID without Secure/SameSite and leak it in URL-rewritten Location headers.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
"Class: WebGoat JWT alg=none lesson, hypothesis: the /WebGoat/JWT/votings assignment accepts a tampered unsigned JWT via the lesson's POST flow, allowing user/admin claim manipulation without a valid signature.",medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
The WebGoat registration flow can be submitted cross-site because it lacks a required anti-CSRF token and accepts a simple form POST that creates an account.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
WebWolf authenticated file upload lacks CSRF protection: a cross-origin multipart POST can create a file in the victim's WebWolf account without a token.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
The WebGoat-to-WebWolf integration endpoint leaks internal loopback service URLs and the authenticated username in a redirect Location.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
"WebGoat and WebWolf login forms lack CSRF protections, allowing login CSRF/session swapping into an attacker-controlled account.",medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
Spring Security OAuth client integration is enabled and initiates a GitHub OAuth flow with state and redirect_uri parameters.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
WebGoat and WebWolf logout endpoints are CSRFable: cross-origin GET/POST can invalidate a victim session without a CSRF token.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
WebWolf file objects are IDOR/publicly accessible by username/filename: unauthenticated and second low-privileged users can retrieve another user's uploaded files via /WebWolf/files/{username}/{filename}.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
WebGoat still exposes unauthenticated auth-adjacent metadata and Spring Boot actuator routes useful for session/auth attack planning.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
Authenticated low-privilege WebGoat session can access the missing-function access-control hidden-menu endpoint using hiddenMenu1/hiddenMenu2 parameter names.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
The JWT voting lesson stores the issued token in an `access_token` cookie; replacing that cookie with an HS512 token signed using weak secret `victory` and admin=true completes the assignment.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
GoatUtils.js contains an additional DOM-based unsafe HTML sink reachable from WebGoat client actions that can render server-controlled or user-controlled text directly via jQuery .html().,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
Active Directory and Windows lateral movement tooling is not applicable to the currently exposed target surface.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
WebGoat’s /WebGoat/WebWolf integration route leaks its internal WebWolf base URL and may trust the username query parameter when redirecting to WebWolf.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
WebWolf on port 9090 shares the WebGoat account database and issues WEBWOLFSESSION without Secure/SameSite attributes.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
WebWolf and WebGoat protected method-mismatch routes leak newly issued session identifiers in URL-rewritten Location headers when cookies are not yet established.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
"Tomcat/Spring absolute redirect generation on WebGoat or WebWolf may be Host-header controlled, enabling open-redirect style phishing and possible poisoning of cross-service authentication redirects.",medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
The WebGoat SSRF lesson is constrained to specific allowlisted exercise URLs and cannot be used as a general internal network pivot to localhost actuator or WebWolf.,high,10.10.0.13,,,,auto-bridged-from-hypothesis,no
The exact JKU/delete form action is present in /JWT.lesson HTML and may differ from the lessonoverview-rendered /WebGoatjku/delete path; extracting all form actions can identify the real endpoint for a final pivot check.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
Exact /WebGoat/JWT/jku/delete may fetch the token header's jku URL before verifying signature; differential errors or WebWolf callbacks can confirm whether it is a pivot-capable URL fetch primitive.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
"The JWT JKU endpoint attempts loopback/WebWolf/metadata URLs too, making it a more flexible internal probe than the SSRF lesson even if it only returns JWKS fetch errors.",high,10.10.0.13,,,,auto-bridged-from-hypothesis,no
The pulled single-file JavaScript artifacts can still be mined via symbol-filtered code_read for sink/endpoint strings even when full-file reading returns only a listing.,medium,10.10.0.13,,,,auto-bridged-from-hypothesis,no
